Time,Relative time [d],Relative time [h],CO2 %,CH4 %,H2 %,N2 %,H2S %,Tubing pressure,Gas temperature [C°],Flow rate [Nm3/h],Phase of the field trail,Cummulative volume of gas injected and produced respectively [Nm3]
26.11.2016 22:00,240.5833333,5774,0.13,90.26,8.74,0.46,0,49.33157,12,974,Production,553421
26.11.2016 23:00,240.625,5775,0.13,90.28,8.73,0.46,0,49.22826,12,978,Production,554399
27.11.2016 00:00,240.6666667,5776,0.13,90.27,8.72,0.46,0,49.19294,12,978,Production,555377
27.11.2016 01:00,240.7083333,5777,0.13,90.24,8.72,0.47,0,49.12338,12,979,Production,556356
27.11.2016 02:00,240.75,5778,0.13,90.22,8.71,0.46,0,49.06609,12,979,Production,557335
27.11.2016 03:00,240.7916667,5779,0.13,90.23,8.71,0.47,0,49.01849,12,980,Production,558315
27.11.2016 04:00,240.8333333,5780,0.13,90.25,8.71,0.46,0,48.9207,12,979,Production,559294
27.11.2016 05:00,240.875,5781,0.13,90.24,8.7,0.46,0,48.91722,12,978,Production,560272
27.11.2016 06:00,240.9166667,5782,0.13,90.25,8.69,0.46,0,48.81559,12,978,Production,561250
27.11.2016 07:00,240.9583333,5783,0.13,90.28,8.69,0.47,0,48.79385,12,979,Production,562229
27.11.2016 08:00,241,5784,0.13,90.29,8.69,0.46,0,48.70745,12,981,Production,563210
27.11.2016 09:00,241.0416667,5785,0.13,90.28,8.69,0.47,0,48.65301,12,981,Production,564191
27.11.2016 10:00,241.0833333,5786,0.13,90.29,8.68,0.46,0,48.59894,12,980,Production,565171
27.11.2016 11:00,241.125,5787,0.13,90.28,8.67,0.47,0,48.54177,12,981,Production,566152
27.11.2016 12:00,241.1666667,5788,0.13,90.28,8.66,0.47,0,48.49406,12,983,Production,567135
27.11.2016 13:00,241.2083333,5789,0.13,90.26,8.66,0.46,0,48.39475,12,990,Production,568125
27.11.2016 14:00,241.25,5790,0.13,90.25,8.65,0.47,0,48.38695,12,983,Production,569108
27.11.2016 15:00,241.2916667,5791,0.13,90.27,8.65,0.46,0,48.2879,12,981,Production,570089
27.11.2016 16:00,241.3333333,5792,0.13,90.3,8.65,0.46,0,48.24052,12,982,Production,571071
27.11.2016 17:00,241.375,5793,0.13,90.33,8.64,0.46,0,48.18301,12,982,Production,572053
27.11.2016 18:00,241.4166667,5794,0.13,90.35,8.64,0.46,0,48.1048,12,981,Production,573034
27.11.2016 19:00,241.4583333,5795,0.13,90.36,8.64,0.46,0,48.07138,12,981,Production,574015
27.11.2016 20:00,241.5,5796,0.13,90.38,8.63,0.46,0,47.98047,12,983,Production,574998
27.11.2016 21:00,241.5416667,5797,0.13,90.41,8.63,0.46,0,47.94457,12,988,Production,575986
27.11.2016 22:00,241.5833333,5798,0.13,90.42,8.63,0.47,0,47.87558,12,982,Production,576968
27.11.2016 23:00,241.625,5799,0.13,90.47,8.63,0.47,0,47.8187,12,987,Production,577955
28.11.2016 00:00,241.6666667,5800,0.13,90.47,8.63,0.47,0,47.75178,12,996,Production,578951
28.11.2016 01:00,241.7083333,5801,0.13,90.48,8.62,0.46,0,47.66943,12,988,Production,579939
28.11.2016 02:00,241.75,5802,0.13,90.52,8.62,0.47,0,47.61057,12,1009,Production,580948
28.11.2016 03:00,241.7916667,5803,0.13,90.55,8.62,0.46,0,47.55234,12,999,Production,581947
28.11.2016 04:00,241.8333333,5804,0.13,90.57,8.62,0.47,0,47.46688,12,994,Production,582941
28.11.2016 05:00,241.875,5805,0.13,90.59,8.61,0.46,0,47.41123,12,1007,Production,583948
28.11.2016 06:00,241.9166667,5806,0.13,90.63,8.61,0.46,0,47.36561,12,1007,Production,584955
28.11.2016 07:00,241.9583333,5807,0.13,90.67,8.61,0.46,0,47.2765,12,1003,Production,585958
28.11.2016 08:00,242,5808,0.13,90.7,8.61,0.47,0,47.24309,12,1011,Production,586969
28.11.2016 09:00,242.0416667,5809,0.13,90.75,8.61,0.47,0,47.10464,12,1035,Production,588004
28.11.2016 10:00,242.0833333,5810,0.13,90.73,8.61,0.47,0,47.11003,12,1014,Production,589018
28.11.2016 11:00,242.125,5811,0.13,90.68,8.6,0.47,0,47.01479,12,1001,Production,590019
28.11.2016 12:00,242.1666667,5812,0.13,90.69,8.59,0.46,0,47.01479,12,994,Production,591013
28.11.2016 13:00,242.2083333,5813,0.13,90.74,8.59,0.46,0,46.92898,12,993,Production,592006
28.11.2016 14:00,242.25,5814,0.13,90.79,8.59,0.46,0,46.88543,12,1000,Production,593006
28.11.2016 15:00,242.2916667,5815,0.13,90.87,8.59,0.46,0,46.81224,12,1006,Production,594012
28.11.2016 16:00,242.3333333,5816,0.13,90.9,8.59,0.47,0,46.74478,12,1002,Production,595014
28.11.2016 17:00,242.375,5817,0.13,90.95,8.59,0.47,0,46.69696,12,990,Production,596004
28.11.2016 18:00,242.4166667,5818,0.13,91,8.59,0.47,0,46.6097,12,1004,Production,597008
28.11.2016 19:00,242.4583333,5819,0.13,91.03,8.59,0.47,0,46.55062,12,1002,Production,598010
28.11.2016 20:00,242.5,5820,0.13,91.05,8.59,0.46,0,46.50843,12,1005,Production,599015
28.11.2016 21:00,242.5416667,5821,0.13,91.08,8.58,0.46,0,46.42071,12,1005,Production,600020
28.11.2016 22:00,242.5833333,5822,0.13,91.11,8.58,0.47,0,46.37666,12,988,Production,601008
28.11.2016 23:00,242.625,5823,0.13,91.13,8.58,0.46,0,46.30589,12,984,Production,601992
29.11.2016 00:00,242.6666667,5824,0.13,91.13,8.57,0.47,0,46.27737,12,986,Production,602978
29.11.2016 01:00,242.7083333,5825,0.13,91.14,8.57,0.47,0,46.20462,12,985,Production,603963
29.11.2016 02:00,242.75,5826,0.13,91.16,8.57,0.47,0,46.13018,12,1001,Production,604964
29.11.2016 03:00,242.7916667,5827,0.13,91.16,8.56,0.47,0,46.09952,12,987,Production,605951
29.11.2016 04:00,242.8333333,5828,0.13,91.18,8.56,0.47,0,46.00208,12,1001,Production,606952
29.11.2016 05:00,242.875,5829,0.13,91.21,8.56,0.47,0,45.95819,12,1002,Production,607954
29.11.2016 06:00,242.9166667,5830,0.13,91.23,8.55,0.47,0,45.88211,11,1004,Production,608958
29.11.2016 07:00,242.9583333,5831,0.13,91.28,8.55,0.47,0,45.79592,11,1007,Production,609965
29.11.2016 08:00,243,5832,0.13,91.29,8.55,0.47,0,23.87601,13,382,Production,610347
02.12.2016 10:00,246.0833333,5906,0.05,89.61,8.38,0.46,0,48.99137,10,979,Production,611326
02.12.2016 11:00,246.125,5907,0.07,89.65,8.34,0.47,0,48.88719,10,983,Production,612309
02.12.2016 12:00,246.1666667,5908,0.09,89.64,8.35,0.46,0,48.79797,10,985,Production,613294
02.12.2016 13:00,246.2083333,5909,0.1,89.66,8.38,0.47,0,48.68841,10,991,Production,614285
02.12.2016 14:00,246.25,5910,0.1,89.68,8.39,0.47,0,48.62101,10,987,Production,615272
02.12.2016 15:00,246.2916667,5911,0.1,89.7,8.39,0.46,0,48.53022,10,985,Production,616257
02.12.2016 16:00,246.3333333,5912,0.1,89.72,8.4,0.46,0,48.42846,11,983,Production,617240
02.12.2016 17:00,246.375,5913,0.11,89.72,8.4,0.46,0,48.3578,11,982,Production,618222
02.12.2016 18:00,246.4166667,5914,0.11,89.72,8.4,0.47,0,48.30657,11,981,Production,619203
02.12.2016 19:00,246.4583333,5915,0.11,89.76,8.4,0.46,0,48.21865,11,980,Production,620183
02.12.2016 20:00,246.5,5916,0.11,89.78,8.4,0.46,0,48.11791,11,978,Production,621161
02.12.2016 21:00,246.5416667,5917,0.11,89.77,8.4,0.46,0,48.07933,11,978,Production,622139
02.12.2016 22:00,246.5833333,5918,0.11,89.8,8.4,0.46,0,48.00186,11,981,Production,623120
02.12.2016 23:00,246.625,5919,0.11,89.81,8.39,0.46,0,47.9009,11,982,Production,624102
03.12.2016 00:00,246.6666667,5920,0.11,89.82,8.39,0.47,0,47.84727,11,983,Production,625085
03.12.2016 01:00,246.7083333,5921,0.11,89.83,8.39,0.46,0,47.75893,11,985,Production,626070
03.12.2016 02:00,246.75,5922,0.11,89.84,8.39,0.46,0,47.69836,11,1004,Production,627074
03.12.2016 03:00,246.7916667,5923,0.11,89.85,8.39,0.47,0,47.6099,11,1007,Production,628081
03.12.2016 04:00,246.8333333,5924,0.11,89.86,8.38,0.47,0,47.55155,11,1011,Production,629092
03.12.2016 05:00,246.875,5925,0.11,89.87,8.38,0.46,0,47.47493,11,996,Production,630088
03.12.2016 06:00,246.9166667,5926,0.11,89.88,8.37,0.47,0,47.39455,11,1006,Production,631094
03.12.2016 07:00,246.9583333,5927,0.11,89.92,8.36,0.46,0,47.33259,11,1008,Production,632102
03.12.2016 08:00,247,5928,0.11,89.94,8.36,0.47,0,47.27599,11,992,Production,633094
03.12.2016 09:00,247.0416667,5929,0.11,89.98,8.35,0.47,0,47.19201,11,994,Production,634088
03.12.2016 10:00,247.0833333,5930,0.11,90.01,8.35,0.47,0,47.11733,11,983,Production,635071
03.12.2016 11:00,247.125,5931,0.11,90.01,8.35,0.47,0,47.08222,11,982,Production,636053
03.12.2016 12:00,247.1666667,5932,0.11,89.98,8.34,0.47,0,46.98947,11,982,Production,637035
03.12.2016 13:00,247.2083333,5933,0.11,89.99,8.34,0.46,0,46.93788,11,980,Production,638015
03.12.2016 14:00,247.25,5934,0.11,89.99,8.34,0.46,0,46.88458,11,982,Production,638997
03.12.2016 15:00,247.2916667,5935,0.11,90.01,8.35,0.46,0,46.79342,11,983,Production,639980
03.12.2016 16:00,247.3333333,5936,0.11,90,8.35,0.46,0,46.73524,11,981,Production,640961
03.12.2016 17:00,247.375,5937,0.11,90,8.35,0.46,0,46.68204,11,983,Production,641944
03.12.2016 18:00,247.4166667,5938,0.11,89.99,8.35,0.46,0,46.58722,11,982,Production,642926
03.12.2016 19:00,247.4583333,5939,0.11,90.01,8.35,0.47,0,46.53101,11,980,Production,643906
03.12.2016 20:00,247.5,5940,0.11,90.02,8.34,0.46,0,46.47925,11,979,Production,644885
03.12.2016 21:00,247.5416667,5941,0.11,90.05,8.34,0.47,0,46.37823,11,978,Production,645863
03.12.2016 22:00,247.5833333,5942,0.11,90.08,8.34,0.47,0,46.32099,11,979,Production,646842
03.12.2016 23:00,247.625,5943,0.11,90.09,8.33,0.46,0,46.24571,11,980,Production,647822
04.12.2016 00:00,247.6666667,5944,0.11,90.1,8.32,0.47,0,46.17569,11,980,Production,648802
04.12.2016 01:00,247.7083333,5945,0.11,90.14,8.32,0.47,0,46.10731,11,981,Production,649783
04.12.2016 02:00,247.75,5946,0.11,90.14,8.31,0.46,0,46.07442,11,982,Production,650765
04.12.2016 03:00,247.7916667,5947,0.11,90.15,8.3,0.47,0,45.97855,11,989,Production,651754
04.12.2016 04:00,247.8333333,5948,0.11,90.16,8.29,0.47,0,45.98076,11,940,Production,652694
04.12.2016 08:00,248,5952,0.11,90.2,8.31,0.47,0,47.25131,10,627,Production,653321
04.12.2016 09:00,248.0416667,5953,0.11,90.3,8.24,0.46,0,47.0093,10,992,Production,654313
04.12.2016 10:00,248.0833333,5954,0.11,90.23,8.26,0.47,0,46.92507,10,980,Production,655293
04.12.2016 11:00,248.125,5955,0.11,90.2,8.26,0.47,0,46.83874,10,981,Production,656274
04.12.2016 12:00,248.1666667,5956,0.11,90.2,8.24,0.47,0,46.77001,11,980,Production,657254
04.12.2016 13:00,248.2083333,5957,0.11,90.21,8.24,0.47,0,46.68565,11,980,Production,658234
04.12.2016 14:00,248.25,5958,0.11,90.24,8.23,0.47,0,46.6107,11,981,Production,659215
04.12.2016 15:00,248.2916667,5959,0.11,90.27,8.23,0.47,0,46.5752,11,981,Production,660196
04.12.2016 16:00,248.3333333,5960,0.11,90.27,8.23,0.47,0,46.47588,11,980,Production,661176
04.12.2016 17:00,248.375,5961,0.11,90.31,8.23,0.47,0,46.40075,11,979,Production,662155
04.12.2016 18:00,248.4166667,5962,0.11,90.33,8.22,0.47,0,46.35631,11,978,Production,663133
04.12.2016 19:00,248.4583333,5963,0.11,90.33,8.22,0.47,0,46.27334,11,976,Production,664109
04.12.2016 20:00,248.5,5964,0.11,90.35,8.22,0.47,0,46.19361,11,976,Production,665085
04.12.2016 21:00,248.5416667,5965,0.11,90.34,8.21,0.47,0,46.15369,11,977,Production,666062
04.12.2016 22:00,248.5833333,5966,0.11,90.35,8.21,0.47,0,46.06718,11,976,Production,667038
04.12.2016 23:00,248.625,5967,0.11,90.35,8.21,0.47,0,46.01529,11,978,Production,668016
05.12.2016 00:00,248.6666667,5968,0.11,90.35,8.2,0.46,0,45.96438,11,980,Production,668996
05.12.2016 01:00,248.7083333,5969,0.11,90.34,8.2,0.47,0,45.86102,11,979,Production,669975
05.12.2016 02:00,248.75,5970,0.11,90.36,8.2,0.47,0,45.82354,11,980,Production,670955
05.12.2016 03:00,248.7916667,5971,0.11,90.36,8.19,0.47,0,45.75975,11,979,Production,671934
05.12.2016 04:00,248.8333333,5972,0.11,90.35,8.19,0.47,0,45.67408,11,980,Production,672914
05.12.2016 05:00,248.875,5973,0.11,90.36,8.17,0.46,0,45.59718,11,1000,Production,673914
05.12.2016 06:00,248.9166667,5974,0.11,90.36,8.17,0.47,0,45.5536,11,989,Production,674903
05.12.2016 07:00,248.9583333,5975,0.11,90.37,8.17,0.46,0,45.45546,11,985,Production,675888
05.12.2016 08:00,249,5976,0.11,90.39,8.16,0.47,0,45.39892,11,999,Production,676887
05.12.2016 09:00,249.0416667,5977,0.11,90.42,8.16,0.47,0,45.34237,11,1006,Production,677893
05.12.2016 10:00,249.0833333,5978,0.11,90.43,8.15,0.47,0,45.24979,11,990,Production,678883
05.12.2016 11:00,249.125,5979,0.11,90.42,8.15,0.47,0,45.20943,11,985,Production,679868
05.12.2016 12:00,249.1666667,5980,0.11,90.42,8.14,0.47,0,45.14851,11,987,Production,680855
05.12.2016 13:00,249.2083333,5981,0.11,90.41,8.14,0.47,0,45.04762,11,996,Production,681851
05.12.2016 14:00,249.25,5982,0.11,90.41,8.13,0.47,0,44.993,11,1005,Production,682856
05.12.2016 15:00,249.2916667,5983,0.11,90.43,8.13,0.47,0,44.94598,11,1002,Production,683858
05.12.2016 16:00,249.3333333,5984,0.11,90.42,8.12,0.47,0,44.85121,11,1013,Production,684871
05.12.2016 17:00,249.375,5985,0.11,90.44,8.11,0.47,0,44.80429,11,1006,Production,685877
05.12.2016 18:00,249.4166667,5986,0.11,90.45,8.1,0.46,0,44.74343,11,1008,Production,686885
05.12.2016 19:00,249.4583333,5987,0.11,90.48,8.1,0.47,0,44.65778,11,987,Production,687872
05.12.2016 20:00,249.5,5988,0.11,90.48,8.09,0.47,0,44.62134,11,999,Production,688871
05.12.2016 21:00,249.5416667,5989,0.11,90.47,8.09,0.47,0,44.53728,11,982,Production,689853
05.12.2016 22:00,249.5833333,5990,0.11,90.5,8.08,0.47,0,44.46699,11,982,Production,690835
05.12.2016 23:00,249.625,5991,0.11,90.49,8.07,0.47,0,44.436,11,983,Production,691818
06.12.2016 00:00,249.6666667,5992,0.11,90.5,8.06,0.47,0,44.34698,11,982,Production,692800
06.12.2016 01:00,249.7083333,5993,0.11,90.52,8.06,0.46,0,44.30045,11,982,Production,693782
06.12.2016 02:00,249.75,5994,0.11,90.54,8.05,0.47,0,44.22985,11,981,Production,694763
06.12.2016 03:00,249.7916667,5995,0.11,90.55,8.05,0.46,0,44.1608,11,984,Production,695747
06.12.2016 04:00,249.8333333,5996,0.11,90.56,8.04,0.47,0,44.12635,11,983,Production,696730
06.12.2016 05:00,249.875,5997,0.11,90.57,8.04,0.47,0,44.02369,11,982,Production,697712
06.12.2016 06:00,249.9166667,5998,0.11,90.6,8.03,0.47,0,43.99535,11,982,Production,698694
06.12.2016 07:00,249.9583333,5999,0.11,90.62,8.03,0.47,0,43.9188,11,981,Production,699675
06.12.2016 08:00,250,6000,0.11,90.67,8.02,0.47,0,43.83951,11,983,Production,700658
06.12.2016 09:00,250.0416667,6001,0.11,90.69,8.02,0.47,0,43.81426,11,981,Production,701639
06.12.2016 10:00,250.0833333,6002,0.11,90.7,8.02,0.46,0,43.70903,11,981,Production,702620
06.12.2016 11:00,250.125,6003,0.11,90.68,8.01,0.47,0,43.67442,11,981,Production,703601
06.12.2016 12:00,250.1666667,6004,0.11,90.66,8,0.47,0,43.60776,11,981,Production,704582
06.12.2016 13:00,250.2083333,6005,0.11,90.68,7.99,0.47,0,43.531,11,983,Production,705565
06.12.2016 14:00,250.25,6006,0.11,90.68,7.99,0.46,0,43.50497,11,983,Production,706548
06.12.2016 15:00,250.2916667,6007,0.11,90.72,7.98,0.47,0,43.39437,11,982,Production,707530
06.12.2016 16:00,250.3333333,6008,0.11,90.74,7.98,0.47,0,43.35682,11,981,Production,708511
06.12.2016 17:00,250.375,6009,0.11,90.79,7.98,0.47,0,43.2883,11,983,Production,709494
06.12.2016 18:00,250.4166667,6010,0.11,90.82,7.98,0.47,0,43.19183,11,1000,Production,710494
06.12.2016 19:00,250.4583333,6011,0.11,90.84,7.97,0.47,0,43.11394,11,982,Production,711476
06.12.2016 20:00,250.5,6012,0.11,90.86,7.97,0.47,0,43.09056,11,981,Production,712457
06.12.2016 21:00,250.5416667,6013,0.11,90.88,7.96,0.47,0,42.99208,11,989,Production,713446
06.12.2016 22:00,250.5833333,6014,0.11,90.9,7.96,0.47,0,42.91,11,991,Production,714437
06.12.2016 23:00,250.625,6015,0.11,90.91,7.96,0.47,0,42.88802,11,987,Production,715424
07.12.2016 00:00,250.6666667,6016,0.11,90.91,7.95,0.47,0,42.80356,11,988,Production,716412
07.12.2016 01:00,250.7083333,6017,0.11,90.93,7.95,0.47,0,42.75071,11,998,Production,717410
07.12.2016 02:00,250.75,6018,0.11,90.93,7.94,0.47,0,42.67824,11,1001,Production,718411
07.12.2016 03:00,250.7916667,6019,0.11,90.94,7.93,0.47,0,42.58533,11,1006,Production,719417
07.12.2016 04:00,250.8333333,6020,0.11,90.97,7.93,0.48,0,42.57009,11,1004,Production,720421
07.12.2016 05:00,250.875,6021,0.11,90.99,7.93,0.47,0,42.4757,11,1011,Production,721432
07.12.2016 06:00,250.9166667,6022,0.11,91.02,7.92,0.47,0,42.41166,11,1003,Production,722435
07.12.2016 07:00,250.9583333,6023,0.11,90.99,7.92,0.47,0,42.36445,11,1009,Production,723444
07.12.2016 08:00,251,6024,0.11,91.02,7.91,0.47,0,42.27316,11,1004,Production,724448
07.12.2016 09:00,251.0416667,6025,0.11,91.05,7.91,0.47,0,42.22538,11,997,Production,725445
07.12.2016 10:00,251.0833333,6026,0.11,91.06,7.9,0.47,0,42.17189,11,994,Production,726439
07.12.2016 11:00,251.125,6027,0.11,91.04,7.89,0.47,0,42.15859,11,982,Production,727421
07.12.2016 12:00,251.1666667,6028,0.11,91.02,7.88,0.47,0,42.067,11,984,Production,728405
07.12.2016 13:00,251.2083333,6029,0.11,91.03,7.88,0.47,0,41.96948,11,985,Production,729390
07.12.2016 14:00,251.25,6030,0.11,91.01,7.87,0.47,0,41.93573,11,984,Production,730374
07.12.2016 15:00,251.2916667,6031,0.11,91.03,7.86,0.47,0,41.86446,11,984,Production,731358
07.12.2016 16:00,251.3333333,6032,0.11,91.06,7.86,0.47,0,41.7877,11,983,Production,732341
07.12.2016 17:00,251.375,6033,0.11,91.07,7.85,0.47,0,41.70689,11,985,Production,733326
07.12.2016 18:00,251.4166667,6034,0.11,91.07,7.85,0.47,0,41.63758,11,988,Production,734314
07.12.2016 19:00,251.4583333,6035,0.11,91.08,7.84,0.47,0,41.55703,11,986,Production,735300
07.12.2016 20:00,251.5,6036,0.11,91.09,7.84,0.47,0,41.49717,11,985,Production,736285
07.12.2016 21:00,251.5416667,6037,0.11,91.11,7.83,0.47,0,41.42321,11,987,Production,737272
07.12.2016 22:00,251.5833333,6038,0.11,91.11,7.83,0.47,0,41.37735,11,989,Production,738261
07.12.2016 23:00,251.625,6039,0.11,91.14,7.83,0.47,0,41.32194,11,986,Production,739247
08.12.2016 00:00,251.6666667,6040,0.11,91.13,7.82,0.47,0,41.23444,11,989,Production,740236
08.12.2016 01:00,251.7083333,6041,0.11,91.14,7.81,0.47,0,41.19416,11,994,Production,741230
08.12.2016 02:00,251.75,6042,0.11,91.14,7.81,0.47,0,41.1194,11,991,Production,742221
08.12.2016 03:00,251.7916667,6043,0.11,91.12,7.8,0.47,0,41.03393,11,989,Production,743210
08.12.2016 04:00,251.8333333,6044,0.11,91.13,7.79,0.47,0,41.01672,11,999,Production,744209
08.12.2016 05:00,251.875,6045,0.11,91.15,7.79,0.47,0,40.91324,11,1010,Production,745219
08.12.2016 06:00,251.9166667,6046,0.11,91.15,7.78,0.48,0,40.84797,11,997,Production,746216
08.12.2016 07:00,251.9583333,6047,0.11,91.15,7.77,0.47,0,40.80803,11,990,Production,747206
08.12.2016 08:00,252,6048,0.11,91.18,7.77,0.47,0,40.7107,11,994,Production,748200
08.12.2016 09:00,252.0416667,6049,0.11,91.18,7.76,0.47,0,40.7107,11,985,Production,749185
08.12.2016 10:00,252.0833333,6050,0.11,91.17,7.76,0.47,0,40.63631,11,985,Production,750170
08.12.2016 11:00,252.125,6051,0.11,91.11,7.75,0.47,0,40.6022,11,984,Production,751154
08.12.2016 12:00,252.1666667,6052,0.11,91.04,7.74,0.47,0,40.4994,11,986,Production,752140
08.12.2016 13:00,252.2083333,6053,0.11,91.08,7.73,0.47,0,40.4802,12,985,Production,753125
08.12.2016 14:00,252.25,6054,0.11,91.09,7.73,0.47,0,40.39604,12,987,Production,754112
08.12.2016 15:00,252.2916667,6055,0.11,91.13,7.72,0.47,0,40.33521,12,985,Production,755097
08.12.2016 16:00,252.3333333,6056,0.11,91.11,7.72,0.47,0,40.27591,12,984,Production,756081
08.12.2016 17:00,252.375,6057,0.11,91.1,7.71,0.47,0,40.1935,12,983,Production,757064
08.12.2016 18:00,252.4166667,6058,0.11,91.1,7.71,0.47,0,40.11733,12,984,Production,758048
08.12.2016 19:00,252.4583333,6059,0.11,91.1,7.7,0.47,0,40.05387,12,983,Production,759031
08.12.2016 20:00,252.5,6060,0.11,91.1,7.69,0.47,0,39.98373,12,998,Production,760029
08.12.2016 21:00,252.5416667,6061,0.11,91.13,7.69,0.47,0,39.91063,11,991,Production,761020
08.12.2016 22:00,252.5833333,6062,0.11,91.14,7.68,0.47,0,39.82281,11,1000,Production,762020
08.12.2016 23:00,252.625,6063,0.11,91.13,7.68,0.47,0,39.78119,11,984,Production,763004
09.12.2016 00:00,252.6666667,6064,0.11,91.1,7.67,0.47,0,39.74641,11,985,Production,763989
09.12.2016 01:00,252.7083333,6065,0.11,91.08,7.66,0.47,0,39.67991,11,986,Production,764975
09.12.2016 02:00,252.75,6066,0.11,91.1,7.65,0.47,0,39.59906,11,985,Production,765960
09.12.2016 03:00,252.7916667,6067,0.11,91.09,7.64,0.48,0,39.51821,11,985,Production,766945
09.12.2016 04:00,252.8333333,6068,0.11,91.09,7.64,0.47,0,39.44934,11,985,Production,767930
09.12.2016 05:00,252.875,6069,0.11,91.11,7.63,0.47,0,39.3761,11,986,Production,768916
09.12.2016 06:00,252.9166667,6070,0.11,91.13,7.63,0.47,0,39.3631,11,985,Production,769901
09.12.2016 07:00,252.9583333,6071,0.11,91.13,7.62,0.47,0,39.27121,11,984,Production,770885
09.12.2016 08:00,253,6072,0.12,91.52,7.23,0.48,0,40.27805,11,575,Production,771460
12.12.2016 10:00,256.0833333,6146,0.04,90.83,7.76,0.46,0,43.45609,10,976,Production,772436
12.12.2016 11:00,256.125,6147,0.07,91.1,7.68,0.47,0,43.33857,10,986,Production,773422
12.12.2016 12:00,256.1666667,6148,0.08,91.11,7.64,0.47,0,43.23661,10,979,Production,774401
12.12.2016 13:00,256.2083333,6149,0.09,91.15,7.62,0.47,0,43.13286,10,978,Production,775379
12.12.2016 14:00,256.25,6150,0.09,91.2,7.62,0.47,0,42.97588,10,1011,Production,776390
12.12.2016 15:00,256.2916667,6151,0.1,91.32,7.61,0.47,0,42.87355,11,1026,Production,777416
12.12.2016 16:00,256.3333333,6152,0.1,91.33,7.61,0.47,0,42.82797,11,1020,Production,778436
12.12.2016 17:00,256.375,6153,0.1,91.37,7.61,0.47,0,42.75618,11,1010,Production,779446
12.12.2016 18:00,256.4166667,6154,0.1,91.38,7.6,0.47,0,42.67101,11,1004,Production,780450
12.12.2016 19:00,256.4583333,6155,0.1,91.41,7.6,0.47,0,42.60241,11,1002,Production,781452
12.12.2016 20:00,256.5,6156,0.11,91.41,7.6,0.47,0,42.53663,11,1001,Production,782453
12.12.2016 21:00,256.5416667,6157,0.11,91.43,7.59,0.47,0,42.45593,11,1014,Production,783467
12.12.2016 22:00,256.5833333,6158,0.11,91.46,7.59,0.47,0,42.35996,11,1013,Production,784480
12.12.2016 23:00,256.625,6159,0.11,91.47,7.59,0.47,0,42.31365,11,1006,Production,785486
13.12.2016 00:00,256.6666667,6160,0.11,91.45,7.6,0.48,0,42.23629,11,1003,Production,786489
13.12.2016 01:00,256.7083333,6161,0.11,91.45,7.6,0.47,0,42.15742,11,1004,Production,787493
13.12.2016 02:00,256.75,6162,0.11,91.45,7.6,0.48,0,42.06239,11,1003,Production,788496
13.12.2016 03:00,256.7916667,6163,0.11,91.47,7.59,0.47,0,41.99071,11,999,Production,789495
13.12.2016 04:00,256.8333333,6164,0.11,91.49,7.57,0.47,0,41.94688,11,991,Production,790486
13.12.2016 05:00,256.875,6165,0.11,91.52,7.55,0.47,0,41.85361,11,986,Production,791472
13.12.2016 06:00,256.9166667,6166,0.11,91.51,7.54,0.47,0,41.7799,11,983,Production,792455
13.12.2016 07:00,256.9583333,6167,0.11,91.53,7.53,0.48,0,41.69033,11,983,Production,793438
13.12.2016 08:00,257,6168,0.11,91.53,7.53,0.47,0,41.62608,11,982,Production,794420
13.12.2016 09:00,257.0416667,6169,0.11,91.56,7.53,0.47,0,41.5498,11,983,Production,795403
13.12.2016 10:00,257.0833333,6170,0.11,91.55,7.53,0.47,0,41.49145,11,984,Production,796387
13.12.2016 11:00,257.125,6171,0.11,91.56,7.53,0.47,0,41.44853,11,983,Production,797370
13.12.2016 12:00,257.1666667,6172,0.11,91.54,7.53,0.48,0,41.3469,11,981,Production,798351
13.12.2016 13:00,257.2083333,6173,0.11,91.52,7.53,0.47,0,41.29908,11,980,Production,799331
13.12.2016 14:00,257.25,6174,0.11,91.51,7.52,0.47,0,41.23775,11,979,Production,800310
13.12.2016 15:00,257.2916667,6175,0.11,91.52,7.52,0.47,0,41.1411,11,980,Production,801290
13.12.2016 16:00,257.3333333,6176,0.11,91.54,7.51,0.47,0,41.0985,11,978,Production,802268
13.12.2016 17:00,257.375,6177,0.11,91.54,7.5,0.47,0,41.03621,12,978,Production,803246
13.12.2016 18:00,257.4166667,6178,0.11,91.53,7.48,0.47,0,40.94411,12,979,Production,804225
13.12.2016 19:00,257.4583333,6179,0.11,91.54,7.47,0.47,0,40.87496,12,983,Production,805208
13.12.2016 20:00,257.5,6180,0.11,91.55,7.46,0.48,0,40.77988,12,980,Production,806188
13.12.2016 21:00,257.5416667,6181,0.11,91.56,7.45,0.47,0,40.7324,12,980,Production,807168
13.12.2016 22:00,257.5833333,6182,0.11,91.55,7.44,0.48,0,40.63416,12,981,Production,808149
13.12.2016 23:00,257.625,6183,0.11,91.54,7.42,0.47,0,40.59641,12,1004,Production,809153
14.12.2016 00:00,257.6666667,6184,0.11,91.56,7.41,0.47,0,40.52986,12,1001,Production,810154
14.12.2016 01:00,257.7083333,6185,0.11,91.57,7.4,0.48,0,40.44164,12,1005,Production,811159
14.12.2016 02:00,257.75,6186,0.11,91.58,7.39,0.47,0,40.36647,12,1000,Production,812159
14.12.2016 03:00,257.7916667,6187,0.11,91.56,7.37,0.47,0,40.32732,12,996,Production,813155
